Date,City,Maximum Temperature,Minimum Temperature,Temperature,Wind Chill,Heat Index,Precipitation,Snow,Snow Depth,Wind Speed,Wind Direction,Wind Gust,Visibility,Cloud Cover,Relative Humidity,Conditions
2021-01-15,Dammam,26.3,11,17.6,,,0,,,18.8,155.54,,9.7,5.4,46.71,Clear
2021-01-16,Dammam,25.1,14.2,19,,,0,,,22.3,234.67,,8.6,2.1,55.46,Clear
2021-01-17,Dammam,24.9,11.8,18.4,,,0,,,18.1,225.42,,8.1,2.5,61.47,Clear
2021-01-18,Dammam,24.2,11.3,18.4,,,0,,,20,306.04,,10,0,40.9,Clear
2021-01-19,Dammam,23.2,13.2,17.7,,,0,,,28,320.5,,9.8,0,53.94,Clear
2021-01-20,Dammam,25.3,11.8,18.3,,,0,,,12.3,180.5,,10,0,56.7,Clear
2021-01-21,Dammam,20,12.9,17.3,,,0,,,40.6,307.96,61.2,7.7,5.6,46.17,Clear
2021-01-22,Dammam,17.6,8.4,12.4,4.3,,0,,,36.7,303.25,,9.7,4.3,36.84,Clear
2021-01-23,Dammam,19.2,8.1,13.1,4.6,,0,,,25.4,306.83,,10,2.5,43.91,Clear
2021-01-24,Dammam,21.2,8.8,14.4,6.5,,0,,,22.4,309.04,,10,0.3,52.74,Clear
2021-01-25,Dammam,22.4,8.2,15.4,5.8,,0,,,18.8,281.92,,9.8,0.4,60.59,Clear
2021-01-26,Dammam,24.3,10.2,16.9,,,0,,,18.4,275,,8.7,0,61.03,Clear
2021-01-27,Dammam,25,12.1,17.2,,,0,,,18.6,238.58,,8.1,0.2,64.14,Clear
2021-01-28,Dammam,26.1,9.7,17.3,,,0,,,17.6,147.33,,7.1,0,62.26,Clear
2021-01-29,Dammam,25.3,13.9,19.6,,,0,,,28.3,139.29,,9,9.4,62.58,Clear
2021-01-30,Dammam,23.9,15.3,19.6,,,0,,,42.2,267.67,48.2,8.3,2.8,56.3,Clear
2021-01-31,Dammam,21.3,12.4,16.7,,,0,,,27.7,317.33,,10.1,0,50.83,Clear
2021-02-01,Dammam,22.4,10.1,16,,,0,,,29,304,,10,0.7,53.85,Clear
2021-02-02,Dammam,23.4,11.4,17,,,0,,,26.6,308.42,,10,1.7,47.53,Clear
2021-02-03,Dammam,24.5,12.3,17.6,,,0,,,18.2,261,,10,0.3,49.09,Clear
2021-02-04,Dammam,25.1,11.4,18.1,,,0,,,15,207.26,,9.6,0,61.72,Clear
2021-02-05,Dammam,26.4,12.5,19.4,,,0,,,25.1,118.38,,7.2,0.4,72.19,Clear
2021-02-06,Dammam,26.7,17.5,21.4,,26.3,0,,,18.9,107.63,,9.1,17.8,63.21,Clear
2021-02-07,Dammam,23.5,16.5,19.9,,,0,,,24.4,243.33,,9.9,27.7,71.49,Partially cloudy
2021-02-08,Dammam,22.3,12.1,17.3,,,0,,,25.2,314.42,,9.3,14.2,67.44,Clear
2021-02-09,Dammam,23.2,13.3,17.7,,,0,,,30.5,306.46,,7.7,10.7,71.64,Clear
2021-02-10,Dammam,25.1,12.5,17.8,,,0,,,23.4,308.09,,9.4,11.7,66.28,Clear
2021-02-11,Dammam,26.3,10.4,17.8,,,0,,,28.1,310.81,,8.2,37.8,60.83,Partially cloudy
2021-02-12,Dammam,25.7,11.7,18.5,,,0,,,26,315.47,,10,25,48.51,Clear
2021-02-13,Dammam,25.5,12,18.4,,,0,,,21.9,271.57,,10,4.5,44.52,Clear
2021-02-14,Dammam,28.2,12.6,19.8,,26.9,0,,,26,311.04,,9.9,0.6,44.29,Clear
2021-02-15,Dammam,29.7,13.4,21.3,,27.9,0,,,19.9,242.67,,10,0.1,37.73,Clear
2021-02-16,Dammam,31.5,12.4,21.1,,29.3,0,,,12.9,161.57,,9.7,0,46.04,Clear
2021-02-17,Dammam,27.9,14.3,20.9,,26.8,0,,,25.1,129.71,,8.3,5.9,62.63,Clear
2021-02-18,Dammam,26.9,12.8,20.3,,26.8,0,,,30.2,224.46,51.8,6.9,69.3,73.19,Partially cloudy
2021-02-19,Dammam,20.2,12.7,16.8,,,3,,,29.8,328.5,,8.4,67.2,58.24,Rain
2021-02-20,Dammam,20.3,13.3,16.4,,,0,,,27.4,293.05,,9.9,77.6,58.22,Overcast
2021-02-21,Dammam,21.9,14.5,17.8,,,0,,,22.4,296.48,,9.9,74.7,67.94,Partially cloudy
2021-02-22,Dammam,24.2,15.2,19.4,,,0.8,,,23.5,274.42,,10.1,13.7,64.44,Rain
2021-02-23,Dammam,23.9,16.3,19.8,,,0.2,,,38.4,278.46,,10,27.4,59.45,Rain
2021-02-24,Dammam,22,14.1,18.3,,,0.3,,,21.6,230.92,,9.8,45.6,61.25,Rain
2021-02-25,Dammam,20.2,14.2,17.9,,,0.1,,,32.3,328.46,,9.7,48.2,60.38,Rain
2021-02-26,Dammam,22.8,10.4,16.2,,,0,,,25.8,307.63,,10.1,0.2,49.4,Clear
2021-02-27,Dammam,23.2,11.4,17.2,,,0,,,27.8,262.88,,10,0.3,49.59,Clear
2021-02-28,Dammam,24.7,11.2,17.6,,,0,,,19.9,195.5,,9.7,0.9,55.71,Clear
2021-03-01,Dammam,24.5,14.7,19.3,,,0,,,27.4,100.71,,9.4,30,68.52,Partially cloudy
2021-03-02,Dammam,25.5,15.2,20.2,,,0,,,27.9,246.04,,7.3,21.3,69.12,Clear
2021-03-03,Dammam,25.1,17.8,20.8,,,0,,,30.1,287.75,,9.9,24,53.53,Clear
2021-03-04,Dammam,29.4,16.2,22,,27.8,0,,,16.5,182.21,,9.6,14.6,54.14,Clear
2021-03-05,Dammam,24.9,18.1,21.5,,,0,,,50.2,272.88,48.2,7.6,0.5,45.14,Clear
2021-03-06,Dammam,24.2,15.3,19.3,,,0,,,38.6,305.04,48.2,10.1,1.4,45.27,Clear
2021-03-07,Dammam,24.2,12.4,18.4,,,0,,,31.4,301,,10.1,1.8,42.87,Clear
2021-03-08,Dammam,26.5,12.2,19.2,,,0,,,17.2,205.96,,9.8,0.2,40.83,Clear
2021-03-09,Dammam,32.8,16.4,23.1,,30.4,0,,,24.4,210.21,,9.4,23.8,40.88,Clear
2021-03-10,Dammam,28.1,15.8,22.3,,26.7,0,,,31.5,323.75,,9.9,23.6,43.73,Clear
2021-03-11,Dammam,30.8,16.6,23.7,,28.7,0,,,13.5,161.08,,10,18.8,29.93,Clear
2021-03-12,Dammam,38.3,17.7,28.3,,35.1,0,,,42.2,189.5,59.4,5.5,11.9,28.2,Clear
2021-03-13,Dammam,26.4,17.8,22,,,0,,,45.5,299.5,72.4,3.1,19.2,33.19,Clear
2021-03-14,Dammam,26,12.8,18.7,,,0,,,24.3,235.42,,9.3,0.3,40.6,Clear
2021-03-15,Dammam,25.1,11.8,18.4,,,0,,,15.9,152.58,,9.5,1.2,52.86,Clear
2021-03-16,Dammam,30.4,16.2,22.4,,28.6,0,,,20.8,108,,9.3,4.6,58.58,Clear
2021-03-17,Dammam,34.4,19.2,26.6,,32.1,0,,,29.2,117.29,,8.1,16.9,44.32,Clear
2021-03-18,Dammam,42.2,21.6,31.1,,38,0,,,30.5,188.04,,7.4,1.4,23.56,Clear
2021-03-19,Dammam,28.3,22.6,25.4,,27.8,0,,,37.1,332.71,,8.8,2.7,37.79,Clear
2021-03-20,Dammam,27.2,18.2,23.3,,26.4,0,,,40.4,332.17,61.2,9.9,1.5,34.41,Clear
2021-03-21,Dammam,30.2,15.5,22.7,,28.3,0,,,20.3,216.83,,10.1,0,26.79,Clear
2021-03-22,Dammam,32.2,16.6,24.3,,30,0,,,20.8,164.5,,10.1,0,27.75,Clear
2021-03-23,Dammam,33.3,18,25.5,,30.9,0,,,17.4,245.33,,10.1,0.5,31.21,Clear
2021-03-24,Dammam,36.2,18.7,27.9,,33.5,0,,,26.2,133.71,,8.9,0,31.96,Clear
2021-03-25,Dammam,38.5,23.4,28.8,,35.7,0,,,25.8,133.17,,9,0,40.82,Clear
2021-03-26,Dammam,35.4,21.2,26.8,,34.7,0,,,23.8,127.13,,8.7,0,60.16,Clear
2021-03-27,Dammam,37.2,20.9,27.9,,35,0,,,37.7,168.75,,9.4,0,46,Clear
2021-03-28,Dammam,25.2,19.8,22,,,0,,,40.7,320.08,57.6,7.9,0,39.67,Clear
2021-03-29,Dammam,26.2,16,20.9,,,0,,,37.7,320.71,,9.8,0,34.07,Clear
2021-03-30,Dammam,28.4,17,22.3,,26.9,0,,,33,306.75,,10.1,0,31.03,Clear
2021-03-31,Dammam,34.2,15.1,23.9,,31.7,0,,,15.3,208.21,,10.1,0.2,28.43,Clear
2021-04-01,Dammam,38.7,18.3,28,,35.6,0,,,18.1,141.63,,8.7,0,33.64,Clear
2021-04-02,Dammam,39.5,22.2,30,,36.1,0,,,23.3,147.75,,9.9,0.1,26.16,Clear
2021-04-03,Dammam,29.6,23,26.1,,28.1,0,,,56,292.83,64.8,6.3,0.6,29.98,Clear
2021-04-04,Dammam,26.5,17.3,22.7,,,0,,,39.2,332.54,,10,4.8,35.05,Clear
2021-04-05,Dammam,27.7,19.5,23.5,,26.5,0,,,38.4,325.21,57.6,9.5,0.6,27.93,Clear
2021-04-06,Dammam,30,15.7,23.2,,28.2,0,,,40.6,313.25,,9.9,0,28.79,Clear
2021-04-07,Dammam,34.3,17.9,25.9,,31.7,0,,,22.7,303.67,,10.1,0,21.59,Clear
2021-04-08,Dammam,36.4,18.7,27.1,,33.4,0,,,21.4,192,,8.7,0.1,21.15,Clear
2021-04-09,Dammam,36.7,19.6,27.3,,33.8,0,,,23.4,132.5,,8.9,0.8,33.4,Clear
2021-04-10,Dammam,35.5,21.5,27.7,,32.9,0,,,27.4,125.83,,9.2,3.2,42.8,Clear
2021-04-11,Dammam,34.6,21.9,27.4,,33.5,0,,,27.5,108.29,,9.7,7,53.6,Clear
2021-04-12,Dammam,32.1,20.6,26.3,,30.9,0,,,26.5,137.46,,9.6,14.2,59.87,Clear
2021-04-13,Dammam,30.9,25.3,27.8,,30.5,0,,,42.6,80.58,55.4,9.2,59.5,51.2,Partially cloudy
2021-04-14,Dammam,33.5,24.9,28.2,,32.2,0,,,29.8,110.46,,10,36.2,45.78,Partially cloudy
2021-04-15,Dammam,29.8,21.8,25.7,,28,0,,,41.4,322.29,,10.1,9,33.61,Clear
2021-04-16,Dammam,31.9,18.8,24.6,,29.7,0,,,32.9,316.33,,10,15.9,25.78,Clear
2021-04-17,Dammam,33.3,19.6,26.9,,30.9,0,,,30.2,260.46,,10.1,20.9,18.16,Clear
2021-04-18,Dammam,35.6,23,28.5,,32.9,0,,,52.4,220.88,,8.5,3.2,21.02,Clear
2021-04-19,Dammam,35.9,20.4,28.5,,33.5,0,,,31.5,248.71,,10,0.4,22.18,Clear
2021-04-20,Dammam,36.5,22.9,29.5,,33.7,0,,,16.5,159.17,,10.1,0.5,25.92,Clear
2021-04-21,Dammam,38.6,21.8,30.7,,35.6,0,,,14.8,107.17,,9.2,0.6,29.24,Clear
2021-04-22,Dammam,40.3,22,30.8,,36.9,0,,,17.1,98.7,,9.4,0.2,30.29,Clear
2021-04-23,Dammam,41.3,22,31.2,,37.6,0,,,19.4,128.33,,10,0.2,29.02,Clear
2021-04-24,Dammam,40.1,22.9,30.7,,36.4,0,,,16.3,178.33,,9.9,1.5,31.38,Clear
2021-04-25,Dammam,39.2,22.1,30.9,,36.3,0,,,19.5,136.33,,9.4,1.7,34.26,Clear
2021-04-26,Dammam,41.3,22.4,30.4,,38,0,,,21.2,126.88,,8.4,10.1,46.93,Clear
2021-04-27,Dammam,42,24.8,32.5,,38.4,0,,,25.9,136.71,,9.3,10.3,38.9,Clear
2021-04-28,Dammam,39.7,24.8,31.5,,37.4,0,,,19.4,114.21,,9.5,5.8,37.27,Clear
2021-04-29,Dammam,36.4,25.3,30.7,,33.5,0,,,29.3,232.08,,10,3.4,21.01,Clear
2021-04-30,Dammam,38.1,22.3,30.2,,34.9,0,,,21.8,221.33,,10.1,0,20.63,Clear
2021-05-01,Dammam,37.1,23.5,30,,34.4,0,,,21.7,136.63,,10,0,29.78,Clear
2021-05-02,Dammam,37.4,24.2,30.3,,35.5,0,,,25.1,143.92,59.4,9.3,20.5,41.87,Clear
2021-05-03,Dammam,35.8,25.2,30.1,,34.3,0,,,30.6,80.17,64.8,9.8,41.7,36.69,Partially cloudy
2021-05-04,Dammam,35.1,23.1,29.2,,33.1,0.8,,,24.8,147.29,,9.9,1.7,40.13,Rain
2021-05-05,Dammam,37.2,22,30,,34.6,0,,,22.9,186.74,,10,0.1,31.72,Clear
2021-05-06,Dammam,38.4,22.4,30.7,,36.1,0,,,18.2,152.21,,10,0.1,37.18,Clear
2021-05-07,Dammam,40.6,23,32.1,,37.5,0,,,24.1,139.38,,10,1.5,30.82,Clear
2021-05-08,Dammam,38.9,24.1,31.5,,36,0,,,31,200.25,,10,0,32.19,Clear
2021-05-09,Dammam,39.8,23,31.3,,36.5,0,,,20.5,196.21,,9.7,0,29.57,Clear
2021-05-10,Dammam,40.6,24.4,32,,36.9,0,,,23.3,190.33,,9.9,0.5,29.33,Clear
2021-05-11,Dammam,41.2,24.4,32.7,,37.9,0,,,22.4,133.04,,10,2.2,26.89,Clear
2021-05-12,Dammam,41.4,24.5,32.9,,38.1,0,,,18.4,135.63,,10.1,0,31.47,Clear
2021-05-13,Dammam,42.6,25.7,34.6,,38.9,0,,,26.8,199.5,,9.4,0.1,21.76,Clear
2021-05-14,Dammam,43.3,27.7,35.2,,39.4,0,,,26.1,197.17,,9.9,0,16.57,Clear
2021-05-15,Dammam,43.4,28.1,35.3,,40.2,0,,,22.3,163.92,,9.2,1.4,19.41,Clear
2021-05-16,Dammam,42.2,27.5,34.5,,38.6,0,,,21.3,174.5,29.5,9.1,0.5,22.08,Clear
2021-05-17,Dammam,41.7,26.2,34.5,,38.5,0,,,16.6,169.05,,9.9,1.1,21.06,Clear
2021-05-18,Dammam,42.1,25.6,34,,39.1,0,,,13.2,188,,9.9,0,28.21,Clear
2021-05-19,Dammam,45.2,25.4,35.4,,38.8,0,,,28.6,215.59,,9.6,0,21.42,Clear
2021-05-20,Dammam,43.6,28.1,36,,39.8,0,,,29.1,312.38,,10,0,17.52,Clear
2021-05-21,Dammam,43.6,29.4,36.5,,39.8,0,,,29.1,267.13,,10.1,0,16.52,Clear
2021-05-22,Dammam,44.5,27.8,35.6,,40.7,0,,,24.4,129.57,,10,0.1,19.8,Clear
2021-05-23,Dammam,43.2,28.3,36.2,,40.9,0,,,23.3,149.71,,9.9,1.7,23.39,Clear
2021-05-24,Dammam,42.8,29.5,36.9,,40.7,0,,,20.8,119.75,,9.2,0,22.64,Clear
2021-05-25,Dammam,44.8,28.4,37.2,,40.8,0,,,29.1,115.46,,9.6,1.6,25.55,Clear
2021-05-26,Dammam,39.4,28.8,34.8,,36.9,0,,,34.6,286.21,50,9.2,1.1,26.99,Clear
2021-05-27,Dammam,41.6,26.1,34.1,,37.9,0,,,36,297.75,,10,0,18.59,Clear
2021-05-28,Dammam,43.7,26.7,35.7,,39.2,0,,,25.8,247.92,,10.1,0,14.98,Clear
2021-05-29,Dammam,43.6,29.1,36.7,,40.6,0,,,23,180.96,,10.1,0,14.32,Clear
2021-05-30,Dammam,43.9,29.9,37.4,,39.6,0,,,33,275.71,,10.1,0,12.31,Clear
2021-05-31,Dammam,45.4,29.1,38,,40.1,0,,,36.9,330.33,,10.1,0,13.95,Clear
2021-06-01,Dammam,42.3,33.1,37.7,,40.1,0,,,39.5,335.54,,10,0,17.47,Clear
2021-06-02,Dammam,43.8,31.1,37.9,,39.9,0,,,38.4,334.17,,9.9,0,14.16,Clear
2021-06-03,Dammam,44.3,32.3,38.2,,40.4,0,,,40.5,333.21,57.6,9.8,1.3,19.64,Clear
2021-06-04,Dammam,44.1,31.4,38,,40.8,0,,,40.5,329.63,,10,0,17.9,Clear
2021-06-05,Dammam,47.4,29.5,38.6,,41.1,0,,,30.6,303.96,,10.1,0,14.25,Clear
2021-06-06,Dammam,47.2,30.6,38.8,,41.6,0,,,36.4,257.21,,9.5,0,18.44,Clear
2021-06-07,Dammam,43,34,38.1,,42.3,0,,,39.1,288,,9.9,0,25.23,Clear
2021-06-08,Dammam,41.6,31.5,36.9,,38.5,0,,,37,333.63,48.2,10.1,0,20.5,Clear
2021-06-09,Dammam,43.1,29.5,36.4,,39.1,0,,,42.6,324.13,59.4,10,0,15.03,Clear
2021-06-10,Dammam,41.9,31.4,37.3,,38.8,0,,,41.6,324.96,59.4,7.4,0,17.16,Clear
2021-06-11,Dammam,42.9,32.3,37.4,,39.7,0,,,59.6,322.58,79.8,4.2,0,14.42,Clear
2021-06-12,Dammam,39.6,31.1,35.4,,37.6,0,,,45.8,325.29,51.8,5.5,0,21.09,Clear
2021-06-13,Dammam,40.6,29.8,35.3,,37.8,0,,,42.5,317.71,,6,0,18.57,Clear
2021-06-14,Dammam,42.6,30.7,36.5,,39,0,,,42.6,325.92,70.6,5.7,0,14.25,Clear
2021-06-15,Dammam,44.2,29.2,36.4,,39.3,0,,,21.5,282.25,,8.5,0,14.21,Clear
2021-06-16,Dammam,43.5,31.7,37.8,,40,0,,,47.8,327.13,64.8,5.6,0,15.6,Clear
2021-06-17,Dammam,42.2,31.1,37.3,,38.6,0,,,45.7,324.83,68.4,3.3,8.1,12.13,Clear
2021-06-18,Dammam,40.2,30.7,35.4,,37.4,0,,,45.3,281.29,68.4,3.2,0.8,15.35,Clear
2021-06-19,Dammam,40.6,30.4,35.4,,38,0,,,35.6,321.96,,8.5,0,15.21,Clear
2021-06-20,Dammam,40.6,30,35.5,,38.8,0,,,39.1,280.63,,10,0,20.33,Clear
2021-06-21,Dammam,42.5,27.2,35.3,,40,0,,,34.8,280.83,,10,0,19.64,Clear
2021-06-22,Dammam,44.9,27.7,35.6,,39.8,0,,,37.3,216.75,,9.9,0,19.18,Clear
2021-06-23,Dammam,41.3,26.2,33.8,,40.8,0,,,29.9,199.52,,9.6,1.4,43.36,Clear
2021-06-24,Dammam,42.3,27.5,35.3,,39.7,0,,,33.3,261.17,,9.9,0,29.04,Clear
2021-06-25,Dammam,44,26.5,35.3,,40.1,0,,,13.8,95.83,,10,0,24.92,Clear
2021-06-26,Dammam,45.8,28.5,36.6,,40.8,0,,,30.5,200.96,,10,0,23.56,Clear
2021-06-27,Dammam,43.9,27,35,,45,0,,,17.6,125.14,,10,0.2,41.54,Clear
2021-06-28,Dammam,42.9,27.3,34.9,,43.4,0,,,22.1,106.67,,9.6,2.3,43.5,Clear
2021-06-29,Dammam,44.7,27.4,35.2,,44.6,0,,,29,124.04,,9.3,0.1,45.41,Clear
2021-06-30,Dammam,45.1,28.6,35.9,,42.8,0,,,17.7,123.35,,9.4,0,40.52,Clear
2021-07-01,Dammam,45.2,28.7,36.8,,43.5,0,,,25.1,164.29,,9.1,0,37.67,Clear
2021-07-02,Dammam,48.4,30.7,39.1,,41.8,0,,,37.3,241.46,,9.8,0,18.65,Clear
2021-07-03,Dammam,47.4,33.2,40.3,,39.7,0,,,36.4,297,,9.9,0,12.13,Clear
2021-07-04,Dammam,45.2,31,37.8,,40.1,0,,,32.3,191.63,42.5,10,0,17.17,Clear
2021-07-05,Dammam,43.2,28.5,35.2,,42.7,0,,,31.2,115.13,,9.7,0,35.02,Clear
2021-07-06,Dammam,42.5,27.6,34.8,,43.3,0,,,75.5,146.96,,8.2,0.5,48.49,Clear
2021-07-07,Dammam,42.7,27.7,35.5,,42.9,0,,,20.9,131.25,,9,3.3,39.78,Clear
2021-07-08,Dammam,44.7,29,36.4,,42,0,,,26.1,156,,9.8,0.6,33.53,Clear
2021-07-09,Dammam,47.2,30.1,38.6,,41.2,0,,,37.7,285.46,46.4,9.9,0.8,19.63,Clear
2021-07-10,Dammam,44,32.3,38.4,,45,0,,,31.3,164.29,,9.8,0.9,27.82,Clear
2021-07-11,Dammam,44,29.2,37.3,,45.3,0,,,19.6,158.54,,8.7,0.6,39.48,Clear
2021-07-12,Dammam,48.1,30.7,40.1,,41.1,0,,,38.2,320.75,,10.1,0.4,18.14,Clear
2021-07-13,Dammam,45.2,31.8,38.4,,43.9,0,,,31.4,157.46,,10.1,1.8,25.98,Clear
2021-07-14,Dammam,44.2,32.4,37.8,,47.2,0,,,20.3,147.38,,8.8,0.5,30.91,Clear
2021-07-15,Dammam,42.5,29.5,36,,46.5,0,,,17.7,108.5,,9.6,0.4,42.81,Clear
2021-07-16,Dammam,41.6,30.8,36.3,,52.3,0,,,22.8,92.46,,10,1.5,59.65,Clear
2021-07-17,Dammam,40.4,34.7,36.7,,50.6,0,,,31.3,100.46,,10.1,9.1,53.89,Clear
2021-07-18,Dammam,39.3,33.7,36,,51.9,0,,,31.7,86.46,,9.9,21.6,58.92,Clear
2021-07-19,Dammam,40.5,33,36.6,,49.5,0,,,21.7,121.33,,10.1,7.1,54.66,Clear
2021-07-20,Dammam,42.2,34,37.5,,51.2,0,,,24.8,132.79,,10,1.7,52.81,Clear
2021-07-21,Dammam,43.7,34.4,38.6,,56.1,0,,,24,115.96,,10,3.5,52.56,Clear
2021-07-22,Dammam,46.6,36.1,40.1,,47.5,0,,,22.3,131.08,,8.5,1.1,36.75,Clear
2021-07-23,Dammam,46.7,35.1,39.5,,48.5,0,,,30.9,230.74,,9,2.8,33.19,Clear
2021-07-24,Dammam,44.7,32.2,38.2,,48.5,0,,,23.7,163.38,,10,0.1,31.61,Clear
2021-07-25,Dammam,40.8,32.2,36.8,,54.6,0,,,20.2,115.38,,8.6,1.8,57.65,Clear
2021-07-26,Dammam,45.3,32.2,38.3,,58.3,0,,,18.7,142.17,,8.3,0.9,49.67,Clear
2021-07-27,Dammam,47.1,32.5,39,,57,0,,,19.3,134.75,40.7,7.9,0,48.18,Clear
2021-07-28,Dammam,45.8,33.1,38.9,,50.1,0,,,21.2,113.58,,9.2,0.7,40.66,Clear
2021-07-29,Dammam,44.6,33.8,39.1,,42.9,0,,,37.5,288.42,40.7,10,1.2,29.79,Clear
2021-07-30,Dammam,46.5,29.7,38,,40.9,0,,,23.3,196.29,,9.9,0.9,25.34,Clear
2021-07-31,Dammam,46.4,30,37.8,,50.2,0,,,24.5,142.35,,10,0,38.02,Clear
2021-08-01,Dammam,45.5,30.9,37.8,,50.3,0,,,23.5,146.71,,10,0.3,45.19,Clear
2021-08-02,Dammam,48.3,31.4,38.9,,44.6,0,,,22.7,171.54,37.1,10,0.8,36.95,Clear
2021-08-03,Dammam,45.3,31.4,37.9,,43.7,0,,,19.3,149.25,33.5,10,0.1,32.74,Clear
2021-08-04,Dammam,46.4,32.4,39,,40.5,0,,,22.6,182.75,,10,0,16.39,Clear
2021-08-05,Dammam,47.2,32.1,38.8,,44.2,0,,,29.4,210,,9.7,0,22.86,Clear
2021-08-06,Dammam,44.2,30.4,37.7,,44.8,0,,,20.6,147.33,,10,1.2,34.33,Clear
2021-08-07,Dammam,44.2,32.8,38.2,,46.2,0,,,18.5,122.46,,9.7,0.5,36.13,Clear
2021-08-08,Dammam,45.4,31.3,38.4,,44.9,0,,,18.4,176.33,,9.6,1.6,34.77,Clear
2021-08-09,Dammam,46.1,31.9,39.3,,44.2,0,,,31.7,168.17,,10,0,27.38,Clear
2021-08-10,Dammam,44,31.3,37.6,,45.4,0,,,25.2,177.25,,9.9,0,28.09,Clear
2021-08-11,Dammam,44,32.4,37.5,,46.1,0,,,18.7,187.96,,9.9,0,34.16,Clear
2021-08-12,Dammam,45.3,29.3,37.1,,44.4,0,,,22.7,171.13,,10,0,40.33,Clear
2021-08-13,Dammam,48.9,29.5,38.2,,44.4,0,,,20.1,203.63,,9.9,0.1,32.59,Clear
2021-08-14,Dammam,44.7,30.8,38.2,,45.9,0,,,35.9,220.33,,10,0.1,29.36,Clear
2021-08-15,Dammam,43.1,31.7,37.4,,42,0,,,45.1,304.29,,10.1,0,21.46,Clear
2021-08-16,Dammam,43.2,30.1,36.6,,41.1,0,,,25.5,206.42,,9.4,0,27.43,Clear
2021-08-17,Dammam,41.3,28.1,34.9,,44.5,0,,,25.7,165.71,,9.2,0.4,41.93,Clear
2021-08-18,Dammam,40.4,27.4,34.2,,40.8,0,,,19.7,156.04,,9,3.2,45.43,Clear
2021-08-19,Dammam,39.4,28.6,33.9,,43.8,0,,,23.8,132,,8.9,3.1,54.58,Clear
2021-08-20,Dammam,38.5,29.9,34.4,,50.6,0,,,27.7,102.71,,9.2,1.8,61.69,Clear
2021-08-21,Dammam,42.2,29.4,35.7,,47,0,,,20.2,98.46,,9.9,0.1,49.4,Clear
2021-08-22,Dammam,44.4,30.3,36.7,,44.7,0,,,20.5,133.17,,9.8,0.2,44.75,Clear
2021-08-23,Dammam,45,30.2,36.9,,47.1,0,,,25.8,145,,9.3,0.2,40.78,Clear
2021-08-24,Dammam,42.3,30.8,36.5,,50.1,0,,,18.7,106.79,,8.9,0.2,52.31,Clear
2021-08-25,Dammam,44.5,30.2,37.1,,47.8,0,,,20.8,172.33,,9,0,44.51,Clear
2021-08-26,Dammam,46.2,32.5,38.4,,44.2,0,,,23.2,220.42,,9.4,0,31.24,Clear
2021-08-27,Dammam,43.7,31.6,37.2,,48.7,0,,,22,159.57,,10,0.1,34.65,Clear
2021-08-28,Dammam,42.4,30,36.1,,50,0,,,15.2,159.92,,8.8,0,50.88,Clear
2021-08-29,Dammam,43.8,31.3,37,,49.9,0,,,28.3,128.67,,9,0,51.72,Clear
2021-08-30,Dammam,43.2,30.3,36.8,,51.3,0,,,21.9,96.04,,9.5,0.2,50,Clear
2021-08-31,Dammam,42.1,30.2,36.2,,50.5,0,,,16.6,123.17,,9.5,1.3,50.65,Clear
2021-09-01,Dammam,43.5,29.3,36.1,,46.3,0,,,23.3,105.88,,9.7,0,50.96,Clear
2021-09-02,Dammam,43.5,30.5,36.7,,46.7,0,,,20.8,143.5,,9.4,1.9,48.32,Clear
2021-09-03,Dammam,43.5,30.7,37.4,,45.9,0,,,15.7,145.79,,10,0,39.05,Clear
2021-09-04,Dammam,42.4,31.6,36.4,,48.9,0,,,24.8,125.58,,9.5,3.8,50.14,Clear
2021-09-05,Dammam,42.2,30.9,36,,44.6,0,,,20.6,244.08,,9,1.2,47.61,Clear
2021-09-06,Dammam,44,29,36.2,,40.9,0,,,29.2,291.38,,9.8,0.1,28.81,Clear
2021-09-07,Dammam,43.8,28.4,35.2,,46.1,0,,,19,192.74,,9.6,0,35.73,Clear
2021-09-08,Dammam,41.6,29.9,35.4,,51.3,0,,,28.4,150.63,,9.3,0.6,52.27,Clear
2021-09-09,Dammam,42.9,29.7,35.8,,41.6,0,,,37,322.67,59.4,9,0.8,35.09,Clear
2021-09-10,Dammam,41.2,28.1,34.8,,39.8,0,,,28.7,278.71,,9.6,0.2,28.97,Clear
2021-09-11,Dammam,40.7,29.2,34.2,,43.3,0,,,28.5,279.46,,9.9,0,34.07,Clear
2021-09-12,Dammam,40.1,28.6,33.7,,42.1,0,,,36,283.5,,10,0,40.99,Clear
2021-09-13,Dammam,40.1,28.2,33.5,,41.5,0,,,29.1,325.08,,10,0,38.45,Clear
2021-09-14,Dammam,39.8,27,33,,40.1,0,,,33.3,301,,10.1,0,35.02,Clear
2021-09-15,Dammam,39.2,27,33.1,,40.9,0,,,32.9,309.08,,10.1,0.4,41.95,Clear
2021-09-16,Dammam,41.9,27.9,33.7,,40.8,0,,,24,250.46,,10,0,36.33,Clear
2021-09-17,Dammam,40.3,28.9,33.4,,39,0,,,22,216.21,,10,0,33.79,Clear
2021-09-18,Dammam,40,25.4,32.5,,40.3,0,,,21,116.7,,10,0.1,52.43,Clear
2021-09-19,Dammam,40.8,27,33.7,,40.3,0,,,13.3,208.13,,10,0.5,49.94,Clear
2021-09-20,Dammam,39.8,27.7,33.5,,38.8,0,,,35.9,317.21,,10,0.4,34.81,Clear
